"","x","y","z"
"2922",-121.386452695,38.306464335,8.09080993338344
"2923",-121.386225425,38.306464335,8.00684625347932
"2924",-121.385998155,38.306464335,7.92569025094651
"2925",-121.385770885,38.306464335,7.84676461051162
"2926",-121.385543615,38.306464335,7.76935433330323
"2927",-121.385316345,38.306464335,7.69260252997486
"2928",-121.385089075,38.306464335,7.61550157687455
"2929",-121.384861805,38.306464335,7.53688429459179
"2930",-121.384634535,38.306464335,7.45542271808995
"2931",-121.384407265,38.306464335,7.36964576054941
"2932",-121.384179995,38.306464335,7.27799132840846
"2933",-121.383952725,38.306464335,7.17891228303253
"2934",-121.383725455,38.306464335,7.07105717992825
"2935",-121.383498185,38.306464335,6.95354295715083
"2936",-121.383270915,38.306464335,6.8263238626412
"2937",-121.383043645,38.306464335,6.69063536421326
"2938",-121.382816375,38.306464335,6.5494526231411
"2939",-121.382589105,38.306464335,6.40785537435625
"2940",-121.382361835,38.306464335,6.27314918227399
"2941",-121.382134565,38.306464335,6.15458160662083
"2942",-121.381907295,38.306464335,6.06253946324819
"2943",-121.381680025,38.306464335,6.0072367554098
"2944",-121.381452755,38.306464335,5.99708405749838
"2945",-121.381225485,38.306464335,6.03710331840252
"2946",-121.380998215,38.306464335,6.09539616724736
"2947",-121.380770945,38.306464335,6.23281054110949
"2948",-121.380543675,38.306464335,6.40744707966667
"2949",-121.380316405,38.306464335,6.60817491917171
"2950",-121.380089135,38.306464335,6.8225429958965
"2951",-121.379861865,38.306464335,7.03830642291285
"2952",-121.379634595,38.306464335,7.24457740474979
"2953",-121.379407325,38.306464335,7.43249479893041
"2954",-121.379180055,38.306464335,7.5954602304078
"3018",-121.387361775,38.306255465,8.49271805642708
"3019",-121.387134505,38.306255465,8.39292290582038
"3020",-121.386907235,38.306255465,8.29666232981946
"3021",-121.386679965,38.306255465,8.20395512118782
"3022",-121.386452695,38.306255465,8.11461129162132
"3023",-121.386225425,38.306255465,8.02825758933648
"3024",-121.385998155,38.306255465,7.94435650314947
"3025",-121.385770885,38.306255465,7.86221723523385
"3026",-121.385543615,38.306255465,7.78099844435333
"3027",-121.385316345,38.306255465,7.69970390665603
"3028",-121.385089075,38.306255465,7.61717382856023
"3029",-121.384861805,38.306255465,7.5320766313901
"3030",-121.384634535,38.306255465,7.44290884360014
"3031",-121.384407265,38.306255465,7.34801440253691
"3032",-121.384179995,38.306255465,7.24563902809625
"3033",-121.383952725,38.306255465,7.13403971864441
"3034",-121.383725455,38.306255465,7.01167234037059
"3035",-121.383498185,38.306255465,6.87747909233223
"3036",-121.383270915,38.306255465,6.73128838715467
"3037",-121.383043645,38.306255465,6.57431753595799
"3038",-121.382816375,38.306255465,6.40972932560759
"3039",-121.382589105,38.306255465,6.24313695027489
"3040",-121.382361835,38.306255465,6.08288739535909
"3041",-121.382134565,38.306255465,5.93990696536574
"3042",-121.381907295,38.306255465,5.82690706851671
"3043",-121.381680025,38.306255465,5.75686910844596
"3044",-121.381452755,38.306255465,5.74096557266056
"3045",-121.381225485,38.306255465,5.76011473913183
"3046",-121.380998215,38.306255465,5.86896093531823
"3047",-121.380770945,38.306255465,6.03469268853861
"3048",-121.380543675,38.306255465,6.24719653233266
"3049",-121.380316405,38.306255465,6.49244726279854
"3050",-121.380089135,38.306255465,6.75476124727238
"3051",-121.379861865,38.306255465,7.01891402028603
"3052",-121.379634595,38.306255465,7.27167528546029
"3053",-121.379407325,38.306255465,7.5026211077394
"3118",-121.387361775,38.306046595,8.52244217167623
"3119",-121.387134505,38.306046595,8.4212387142554
"3120",-121.386907235,38.306046595,8.32351393517218
"3121",-121.386679965,38.306046595,8.22922911910608
"3122",-121.386452695,38.306046595,8.13812492001908
"3123",-121.386225425,38.306046595,8.04974747315539
"3124",-121.385998155,38.306046595,7.9634674988196
"3125",-121.385770885,38.306046595,7.87849099473077
"3126",-121.385543615,38.306046595,7.79386146332776
"3127",-121.385316345,38.306046595,7.70845495312199
"3128",-121.385089075,38.306046595,7.62097072532547
"3129",-121.384861805,38.306046595,7.52992234704751
"3130",-121.384634535,38.306046595,7.43363671507784
"3131",-121.384407265,38.306046595,7.33027211680356
"3132",-121.384179995,38.306046595,7.21787093806965
"3133",-121.383952725,38.306046595,7.09446765289468
"3134",-121.383725455,38.306046595,6.95827720710252
"3135",-121.383498185,38.306046595,6.80799064588341
"3136",-121.383270915,38.306046595,6.64320001247527
"3137",-121.383043645,38.306046595,6.46495737739505
"3138",-121.382816375,38.306046595,6.27643608882549
"3139",-121.382589105,38.306046595,6.08359991337291
"3140",-121.382361835,38.306046595,5.89569955304951
"3141",-121.382134565,38.306046595,5.72532747531571
"3142",-121.381907295,38.306046595,5.5877234647858
"3143",-121.381680025,38.306046595,5.49911359725456
"3144",-121.381452755,38.306046595,5.45371724724591
"3145",-121.381225485,38.306046595,5.50401947399823
"3146",-121.380998215,38.306046595,5.6295720483765
"3147",-121.380770945,38.306046595,5.82564501021573
"3148",-121.380543675,38.306046595,6.07992654549184
"3149",-121.380316405,38.306046595,6.37483059527413
"3150",-121.380089135,38.306046595,6.69062317372664
"3151",-121.379861865,38.306046595,7.00835709882721
"3152",-121.379634595,38.306046595,7.31192759509089
"3218",-121.387361775,38.305837725,8.71680727007414
"3219",-121.387134505,38.305837725,8.447868218135
"3220",-121.386907235,38.305837725,8.34916470167331
"3221",-121.386679965,38.305837725,8.25376977256928
"3222",-121.386452695,38.305837725,8.16136324398352
"3223",-121.386225425,38.305837725,8.07142126261579
"3224",-121.385998155,38.305837725,7.98323527009593
"3225",-121.385770885,38.305837725,7.89592223043755
"3226",-121.385543615,38.305837725,7.80842614778051
"3227",-121.385316345,38.305837725,7.71951218888348
"3228",-121.385089075,38.305837725,7.62775617242867
"3229",-121.384861805,38.305837725,7.53153405360333
"3230",-121.384634535,38.305837725,7.42901859392137
"3231",-121.384407265,38.305837725,7.31819391649161
"3232",-121.384179995,38.305837725,7.19690325760651
"3233",-121.383952725,38.305837725,7.06295083950909
"3234",-121.383725455,38.305837725,6.91428477845777
"3235",-121.383498185,38.305837725,6.74929266716837
"3236",-121.383270915,38.305837725,6.5672415220843
"3237",-121.383043645,38.305837725,6.36888302579682
"3238",-121.382816375,38.305837725,6.15721388754285
"3239",-121.382589105,38.305837725,5.93831792418656
"3240",-121.382361835,38.305837725,5.72211323484939
"3241",-121.382134565,38.305837725,5.52269547304744
"3242",-121.381907295,38.305837725,5.35785932029813
"3243",-121.381680025,38.305837725,5.24740352386047
"3244",-121.381452755,38.305837725,5.19696925113436
"3245",-121.381225485,38.305837725,5.24764350029005
"3246",-121.380998215,38.305837725,5.38918937159296
"3247",-121.380770945,38.305837725,5.61700219468993
"3248",-121.380543675,38.305837725,5.91639448138741
"3249",-121.380316405,38.305837725,6.26556122372445
"3250",-121.380089135,38.305837725,6.6398438919796
"3251",-121.379861865,38.305837725,7.01576376719713
"3318",-121.387361775,38.305628855,8.7385564154357
"3319",-121.387134505,38.305628855,8.64478253084151
"3320",-121.386907235,38.305628855,8.55304383475751
"3321",-121.386679965,38.305628855,8.46321354473058
"3322",-121.386452695,38.305628855,8.18436437486506
"3323",-121.386225425,38.305628855,8.09340002903626
"3324",-121.385998155,38.305628855,8.00387700849192
"3325",-121.385770885,38.305628855,7.91484094015294
"3326",-121.385543615,38.305628855,7.82515617247974
"3327",-121.385316345,38.305628855,7.73349893437233
"3328",-121.385089075,38.305628855,7.63834548582436
"3329",-121.384861805,38.305628855,7.5379596002042
"3330",-121.384634535,38.305628855,7.43038610980178
"3331",-121.384407265,38.305628855,7.31346061679595
"3332",-121.384179995,38.305628855,7.18485010213948
"3333",-121.383952725,38.305628855,7.04214521022908
"3334",-121.383725455,38.305628855,6.88303224383089
"3335",-121.383498185,38.305628855,6.70558033897894
"3336",-121.383270915,38.305628855,6.50868415972841
"3337",-121.383043645,38.305628855,6.29269889318986
"3338",-121.382816375,38.305628855,6.06028160655687
"3339",-121.382589105,38.305628855,5.81739479851699
"3340",-121.382361835,38.305628855,5.5743161302084
"3341",-121.382134565,38.305628855,5.34632816539602
"3342",-121.381907295,38.305628855,5.15357439219376
"3343",-121.381680025,38.305628855,5.00984106253716
"3344",-121.381452755,38.305628855,4.96031467247959
"3345",-121.381225485,38.305628855,5.00909182017632
"3346",-121.380998215,38.305628855,5.16546675310467
"3347",-121.380770945,38.305628855,5.42554646848453
"3348",-121.380543675,38.305628855,5.77228619002846
"3418",-121.387361775,38.305419985,8.75793401250692
"3419",-121.387134505,38.305419985,8.66463570230319
"3420",-121.386907235,38.305419985,8.57327775697832
"3421",-121.386679965,38.305419985,8.48369120261439
"3422",-121.386452695,38.305419985,8.39548967001973
"3423",-121.386225425,38.305419985,8.30808565202967
"3424",-121.385998155,38.305419985,8.22069954200026
"3425",-121.385770885,38.305419985,7.93554913179325
"3426",-121.385543615,38.305419985,7.84446760730086
"3427",-121.385316345,38.305419985,7.75096844058833
"3428",-121.385089075,38.305419985,7.65345814758901
"3429",-121.384861805,38.305419985,7.55012164425395
"3430",-121.384634535,38.305419985,7.43891273022334
"3431",-121.384407265,38.305419985,7.31755874319891
"3432",-121.384179995,38.305419985,7.18359329219687
"3433",-121.383952725,38.305419985,7.03443723350446
"3434",-121.383725455,38.305419985,6.86755618789125
"3435",-121.383498185,38.305419985,6.68073246843813
"3436",-121.383270915,38.305419985,6.47249835649523
"3437",-121.383043645,38.305419985,6.24278115184086
"3438",-121.382816375,38.305419985,5.9937975736916
"3439",-121.382589105,38.305419985,5.73118682581748
"3440",-121.382361835,38.305419985,5.46526122892883
"3441",-121.382134565,38.305419985,5.2120586618692
"3442",-121.381907295,38.305419985,4.9837984496415
"3443",-121.381680025,38.305419985,4.83183034616792
"3444",-121.381452755,38.305419985,4.76649233800685
"3445",-121.381225485,38.305419985,4.81206783688155
"3446",-121.380998215,38.305419985,4.98200164954493
"3447",-121.380770945,38.305419985,5.27384472976382
"3448",-121.380543675,38.305419985,5.66849231806585
"3518",-121.387361775,38.305211115,8.77490731341469
"3519",-121.387134505,38.305211115,8.68261627478709
"3520",-121.386907235,38.305211115,8.5921680317005
"3521",-121.386679965,38.305211115,8.50336272311086
"3522",-121.386452695,38.305211115,8.41578147507982
"3523",-121.386225425,38.305211115,8.32880234682159
"3524",-121.385998155,38.305211115,8.24160915838396
"3525",-121.385770885,38.305211115,8.15319211969796
"3526",-121.385543615,38.305211115,8.06234028391881
"3527",-121.385316345,38.305211115,7.96762691112399
"3528",-121.385089075,38.305211115,7.86739004665498
"3529",-121.384861805,38.305211115,7.56876237354648
"3530",-121.384634535,38.305211115,7.45554166860924
"3531",-121.384407265,38.305211115,7.33168553829339
"3532",-121.384179995,38.305211115,7.19465575135442
"3533",-121.383952725,38.305211115,7.04177331800912
"3534",-121.383725455,38.305211115,6.87036056909778
"3535",-121.383498185,38.305211115,6.67799394997808
"3536",-121.383270915,38.305211115,6.46291837627071
"3537",-121.383043645,38.305211115,6.22468339925916
"3538",-121.382816375,38.305211115,5.96505819648642
"3539",-121.382589105,38.305211115,5.68924678795958
"3540",-121.382361835,38.305211115,5.40732465389611
"3541",-121.382134565,38.305211115,5.1356157271529
"3542",-121.381907295,38.305211115,4.89067252094339
"3543",-121.381680025,38.305211115,4.71994923526123
"3544",-121.381452755,38.305211115,4.64139570937221
"3545",-121.381225485,38.305211115,4.68446451396744
"3546",-121.380998215,38.305211115,4.86719765257908
"3547",-121.380770945,38.305211115,5.18931421523578
"3548",-121.380543675,38.305211115,5.63025897453966
"3619",-121.387134505,38.305002245,8.69876785911459
"3620",-121.386907235,38.305002245,8.60977168023975
"3621",-121.386679965,38.305002245,8.52230464183353
"3622",-121.386452695,38.305002245,8.43593080334014
"3623",-121.386225425,38.305002245,8.35001258238961
"3624",-121.385998155,38.305002245,8.26371958203246
"3625",-121.385770885,38.305002245,8.17602957691838
"3626",-121.385543615,38.305002245,8.08572168435287
"3627",-121.385316345,38.305002245,7.99136273281367
"3628",-121.385089075,38.305002245,7.8912889454211
"3629",-121.384861805,38.305002245,7.78358651445365
"3630",-121.384634535,38.305002245,7.66607674976852
"3631",-121.384407265,38.305002245,7.53631461250999
"3632",-121.384179995,38.305002245,7.21909123479297
"3633",-121.383952725,38.305002245,7.06550782429085
"3634",-121.383725455,38.305002245,6.89320451923177
"3635",-121.383498185,38.305002245,6.69967637395663
"3636",-121.383270915,38.305002245,6.48301688512486
"3637",-121.383043645,38.305002245,6.24253064377289
"3638",-121.382816375,38.305002245,5.97963816674396
"3639",-121.382589105,38.305002245,5.6991195157421
"3640",-121.382361835,38.305002245,5.41065821471476
"3641",-121.382134565,38.305002245,5.11706366304194
"3642",-121.381907295,38.305002245,4.87656023171038
"3643",-121.381680025,38.305002245,4.69582855661886
"3644",-121.381452755,38.305002245,4.61067860246671
"3645",-121.381225485,38.305002245,4.65492277779483
"3646",-121.380998215,38.305002245,4.8509926166244
"3647",-121.380770945,38.305002245,5.20123725643323
"3719",-121.387134505,38.304793375,8.71317964778663
"3720",-121.386907235,38.304793375,8.62617313070092
"3721",-121.386679965,38.304793375,8.54060183335604
"3722",-121.386452695,38.304793375,8.45602823636961
"3723",-121.386225425,38.304793375,8.37181789901338
"3724",-121.385998155,38.304793375,8.28714853148028
"3725",-121.385770885,38.304793375,8.20101178801261
"3726",-121.385543615,38.304793375,8.11220781929197
"3727",-121.385316345,38.304793375,8.01933354373822
"3728",-121.385089075,38.304793375,7.92076660862741
"3729",-121.384861805,38.304793375,7.81464832950326
"3730",-121.384634535,38.304793375,7.69887079484325
"3731",-121.384407265,38.304793375,7.57107615902985
"3732",-121.384179995,38.304793375,7.42868038080985
"3733",-121.383952725,38.304793375,7.26893987056286
"3734",-121.383725455,38.304793375,7.0890883087315
"3735",-121.383498185,38.304793375,6.74692144418501
"3736",-121.383270915,38.304793375,6.53435748817698
"3737",-121.383043645,38.304793375,6.29850464821638
"3738",-121.382816375,38.304793375,6.04062576629466
"3739",-121.382589105,38.304793375,5.76521073976843
"3740",-121.382361835,38.304793375,5.45679301266276
"3741",-121.382134565,38.304793375,5.19142442375525
"3742",-121.381907295,38.304793375,4.95386507048325
"3743",-121.381680025,38.304793375,4.77584429782267
"3744",-121.381452755,38.304793375,4.69479820611355
"3745",-121.381225485,38.304793375,4.74732349708389
"3746",-121.380998215,38.304793375,4.95919815351728
"3747",-121.380770945,38.304793375,5.33533173886227
"3819",-121.387134505,38.304584505,8.72597865193383
"3820",-121.386907235,38.304584505,8.64147699353237
"3821",-121.386679965,38.304584505,8.55834059244209
"3822",-121.386452695,38.304584505,8.47614515675138
"3823",-121.386225425,38.304584505,8.39427729856481
"3824",-121.385998155,38.304584505,8.31194410333457
"3825",-121.385770885,38.304584505,8.22817617350588
"3826",-121.385543615,38.304584505,8.14182421609653
"3827",-121.385316345,38.304584505,8.05155011395417
"3828",-121.385089075,38.304584505,7.95581436169552
"3829",-121.384861805,38.304584505,7.85286295586002
"3830",-121.384634535,38.304584505,7.74071855555374
"3831",-121.384407265,38.304584505,7.61718330378617
"3832",-121.384179995,38.304584505,7.4798645507654
"3833",-121.383952725,38.304584505,7.32624039576357
"3834",-121.383725455,38.304584505,7.15379008166268
"3835",-121.383498185,38.304584505,6.96022532935549
"3836",-121.383270915,38.304584505,6.74387249195651
"3837",-121.383043645,38.304584505,6.50426975268135
"3838",-121.382816375,38.304584505,6.12874565100281
"3839",-121.382589105,38.304584505,5.8726160296037
"3840",-121.382361835,38.304584505,5.59456541580644
"3841",-121.382134565,38.304584505,5.34669189996792
"3842",-121.381907295,38.304584505,5.12710926085115
"3843",-121.381680025,38.304584505,4.9669864635428
"3844",-121.381452755,38.304584505,4.90362948071299
"3845",-121.381225485,38.304584505,4.97432186762105
"3846",-121.380998215,38.304584505,5.20640012380561
"3919",-121.387134505,38.304375635,8.73731972494188
"3920",-121.386907235,38.304375635,8.65579965258416
"3921",-121.386679965,38.304375635,8.57560159297875
"3922",-121.386452695,38.304375635,8.49632795918989
"3923",-121.386225425,38.304375635,8.41740267999238
"3924",-121.385998155,38.304375635,8.33808149345427
"3925",-121.385770885,38.304375635,8.25745662792551
"3926",-121.385543615,38.304375635,8.17445599242548
"3927",-121.385316345,38.304375635,8.08783783082945
"3928",-121.385089075,38.304375635,7.99618268742892
"3929",-121.384861805,38.304375635,7.89788566096428
"3930",-121.384634535,38.304375635,7.79115351501185
"3931",-121.384407265,38.304375635,7.6740135585151
"3932",-121.384179995,38.304375635,7.54434469272257
"3933",-121.383952725,38.304375635,7.39994612146799
"3934",-121.383725455,38.304375635,7.23866647925239
"3935",-121.383498185,38.304375635,7.05862596999885
"3936",-121.383270915,38.304375635,6.85857634784518
"3937",-121.383043645,38.304375635,6.50102278321517
"3938",-121.382816375,38.304375635,6.28172927605765
"3939",-121.382589105,38.304375635,6.0500008064522
"3940",-121.382361835,38.304375635,5.81453747561787
"3941",-121.382134565,38.304375635,5.57819349827959
"3942",-121.381907295,38.304375635,5.3912393909604
"3943",-121.381680025,38.304375635,5.26420227294515
"3944",-121.381452755,38.304375635,5.23260800165762
"3945",-121.381225485,38.304375635,5.33224427914364
"3946",-121.380998215,38.304375635,5.58987193257047
"4019",-121.387134505,38.304166765,8.74737409156945
"4020",-121.386907235,38.304166765,8.66926018070725
"4021",-121.386679965,38.304166765,8.59245304968065
"4022",-121.386452695,38.304166765,8.51659344037958
"4023",-121.386225425,38.304166765,8.44115657652809
"4024",-121.385998155,38.304166765,8.36546335465592
"4025",-121.385770885,38.304166765,8.28868694752737
"4026",-121.385543615,38.304166765,8.20985501139577
"4027",-121.385316345,38.304166765,8.12784849232327
"4028",-121.385089075,38.304166765,8.04139888725119
"4029",-121.384861805,38.304166765,7.94908688722516
"4030",-121.384634535,38.304166765,7.84934681027111
"4031",-121.384407265,38.304166765,7.74048337345547
"4032",-121.384179995,38.304166765,7.62071047837229
"4033",-121.383952725,38.304166765,7.48822618201536
"4034",-121.383725455,38.304166765,7.34134430447142
"4035",-121.383498185,38.304166765,7.17871144667317
"4036",-121.383270915,38.304166765,6.84230892235095
"4037",-121.383043645,38.304166765,6.66330838330702
"4038",-121.382816375,38.304166765,6.47174535970819
"4039",-121.382589105,38.304166765,6.27239713974527
"4040",-121.382361835,38.304166765,6.07399137385128
"4041",-121.382134565,38.304166765,5.87430031770848
"4042",-121.381907295,38.304166765,5.73194755523357
"4043",-121.381680025,38.304166765,5.6504607519213
"4044",-121.381452755,38.304166765,5.66228804451901
"4045",-121.381225485,38.304166765,5.7999047460538
"4119",-121.387134505,38.303957895,8.75631730567635
"4120",-121.386907235,38.303957895,8.68197123707542
"4121",-121.386679965,38.303957895,8.60894449597452
"4122",-121.386452695,38.303957895,8.53692554583755
"4123",-121.386225425,38.303957895,8.46545213207181
"4124",-121.385998155,38.303957895,8.39392346688254
"4125",-121.385770885,38.303957895,8.32160890575688
"4126",-121.385543615,38.303957895,8.24765338424498
"4127",-121.385316345,38.303957895,8.17108066199656
"4128",-121.385089075,38.303957895,8.0907962546787
"4129",-121.384861805,38.303957895,8.00559295665418
"4130",-121.384634535,38.303957895,7.91416323570284
"4131",-121.384407265,38.303957895,7.81512472504981
"4132",-121.384179995,38.303957895,7.70706779983105
"4133",-121.383952725,38.303957895,7.58863808934031
"4134",-121.383725455,38.303957895,7.45867199545619
"4135",-121.383498185,38.303957895,7.31640991248478
"4136",-121.383270915,38.303957895,7.00131514169007
"4137",-121.383043645,38.303957895,6.84976575618843
"4138",-121.382816375,38.303957895,6.69069622300904
"4139",-121.382589105,38.303957895,6.52931465748896
"4140",-121.382361835,38.303957895,6.37441920442496
"4141",-121.382134565,38.303957895,6.23949933936714
"4142",-121.381907295,38.303957895,6.12804043457618
"4143",-121.381680025,38.303957895,6.0997616206431
"4144",-121.381452755,38.303957895,6.16189685175281
"4145",-121.381225485,38.303957895,6.34244562333687
"4220",-121.386907235,38.303749025,8.69403065473436
"4221",-121.386679965,38.303749025,8.62510161560624
"4222",-121.386452695,38.303749025,8.55727363818403
"4223",-121.386225425,38.303749025,8.49015518874621
"4224",-121.385998155,38.303749025,8.42323325893804
"4225",-121.385770885,38.303749025,8.3558841152649
"4226",-121.385543615,38.303749025,8.28738195475137
"4227",-121.385316345,38.303749025,8.21690655819701
"4228",-121.385089075,38.303749025,8.14355183555138
"4229",-121.384861805,38.303749025,8.06633812589094
"4230",-121.384634535,38.303749025,7.98423238371064
"4231",-121.384407265,38.303749025,7.89618211645542
"4232",-121.384179995,38.303749025,7.80117131575601
"4233",-121.383952725,38.303749025,7.6983098209904
"4234",-121.383725455,38.303749025,7.58697166067954
"4235",-121.383498185,38.303749025,7.29105469674742
"4236",-121.383270915,38.303749025,7.17482265522531
"4237",-121.383043645,38.303749025,7.05311745653624
"4238",-121.382816375,38.303749025,6.92917869352707
"4239",-121.382589105,38.303749025,6.80860896643527
"4240",-121.382361835,38.303749025,6.70019951106553
"4241",-121.382134565,38.303749025,6.61674699130271
"4242",-121.381907295,38.303749025,6.55509165168955
"4243",-121.381680025,38.303749025,6.58204729276152
"4244",-121.381452755,38.303749025,6.69560825912563
"4320",-121.386907235,38.303540155,8.70551437435005
"4321",-121.386679965,38.303540155,8.64092251924735
"4322",-121.386452695,38.303540155,8.57755239988068
"4323",-121.386225425,38.303540155,8.51508828893284
"4324",-121.385998155,38.303540155,8.453110620752
"4325",-121.385770885,38.303540155,8.39110866490825
"4326",-121.385543615,38.303540155,8.32849217244321
"4327",-121.385316345,38.303540155,8.26460310672844
"4328",-121.385089075,38.303540155,8.19872933179434
"4329",-121.384861805,38.303540155,8.13012302978765
"4330",-121.384634535,38.303540155,8.05802776011361
"4331",-121.384407265,38.303540155,7.98171957116275
"4332",-121.384179995,38.303540155,7.90056954078896
"4333",-121.383952725,38.303540155,7.81413762369682
"4334",-121.383725455,38.303540155,7.53426821348693
"4335",-121.383498185,38.303540155,7.44708745879615
"4336",-121.383270915,38.303540155,7.35686421814688
"4337",-121.383043645,38.303540155,7.26575560044493
"4338",-121.382816375,38.303540155,7.17748519033623
"4339",-121.382589105,38.303540155,7.09791032149232
"4340",-121.382361835,38.303540155,7.03564261360918
"4341",-121.382134565,38.303540155,7.00259447636856
"4342",-121.381907295,38.303540155,7.014205593164
"4343",-121.381680025,38.303540155,7.06828723302093
"4344",-121.381452755,38.303540155,7.22913383355148
"4421",-121.386679965,38.303331285,8.65637575070793
"4422",-121.386452695,38.303331285,8.59764340137263
"4423",-121.386225425,38.303331285,8.54003632977178
"4424",-121.385998155,38.303331285,8.48323039000316
"4425",-121.385770885,38.303331285,8.42682946944423
"4426",-121.385543615,38.303331285,8.3703797099352
"4427",-121.385316345,38.303331285,8.31338472863006
"4428",-121.385089075,38.303331285,8.25532363791882
"4429",-121.384861805,38.303331285,8.19567447384062
"4430",-121.384634535,38.303331285,8.13394663191044
"4431",-121.384407265,38.303331285,8.06972714828432
"4432",-121.384179995,38.303331285,8.00274719751799
"4433",-121.383952725,38.303331285,7.73572387120046
"4434",-121.383725455,38.303331285,7.67135445895144
"4435",-121.383498185,38.303331285,7.60613493516634
"4436",-121.383270915,38.303331285,7.54160784591359
"4437",-121.383043645,38.303331285,7.4803757535376
"4438",-121.382816375,38.303331285,7.426479713711
"4439",-121.382589105,38.303331285,7.38583247624783
"4440",-121.382361835,38.303331285,7.36665027918278
"4441",-121.382134565,38.303331285,7.37976554864727
"4442",-121.381907295,38.303331285,7.43861973573723
"4443",-121.381680025,38.303331285,7.55865417948387
"4444",-121.381452755,38.303331285,7.73452696599601
"4521",-121.386679965,38.303122415,8.67140016168745
"4522",-121.386452695,38.303122415,8.61739826670587
"4523",-121.386225425,38.303122415,8.56475355348122
"4524",-121.385998155,38.303122415,8.5132358882253
"4525",-121.385770885,38.303122415,8.46256131386182
"4526",-121.385543615,38.303122415,8.41240829148495
"4527",-121.385316345,38.303122415,8.36243564026768
"4528",-121.385089075,38.303122415,8.31230384440221
"4529",-121.384861805,38.303122415,8.26170209831408
"4530",-121.384634535,38.303122415,8.21038428054808
"4531",-121.384407265,38.303122415,8.15821801212534
"4532",-121.384179995,38.303122415,8.1052520579926
"4533",-121.383952725,38.303122415,7.85412954816389
"4534",-121.383725455,38.303122415,7.80795526174398
"4535",-121.383498185,38.303122415,7.76385189565931
"4536",-121.383270915,38.303122415,7.72372333953013
"4537",-121.383043645,38.303122415,7.6904591605418
"4538",-121.382816375,38.303122415,7.66822796123873
"4539",-121.382589105,38.303122415,7.66278733918999
"4540",-121.382361835,38.303122415,7.68175361854655
"4541",-121.382134565,38.303122415,7.73472916505539
"4542",-121.381907295,38.303122415,7.83313172073432
"4543",-121.381680025,38.303122415,7.9895301798898
"4621",-121.386679965,38.302913545,8.60336831303123
"4622",-121.386452695,38.302913545,8.63664326946177
"4623",-121.386225425,38.302913545,8.58897151942652
"4624",-121.385998155,38.302913545,8.5427509146712
"4625",-121.385770885,38.302913545,8.49780369513979
"4626",-121.385543615,38.302913545,8.45393243784493
"4627",-121.385316345,38.302913545,8.41093984658155
"4628",-121.385089075,38.302913545,8.36865219047218
"4629",-121.384861805,38.302913545,8.32694845913592
"4630",-121.384634535,38.302913545,8.28579794220938
"4631",-121.384407265,38.302913545,8.24530963548792
"4632",-121.384179995,38.302913545,8.00209246141604
"4633",-121.383952725,38.302913545,7.96992372807582
"4634",-121.383725455,38.302913545,7.94087945047971
"4635",-121.383498185,38.302913545,7.91640354516985
"4636",-121.383270915,38.302913545,7.89862777304322
"4637",-121.383043645,38.302913545,7.89056889095289
"4638",-121.382816375,38.302913545,7.89634309412793
"4639",-121.382589105,38.302913545,7.9213694507688
"4640",-121.382361835,38.302913545,7.9725097846205
"4641",-121.382134565,38.302913545,8.05806135487478
"4642",-121.381907295,38.302913545,8.18748789490801
"4721",-121.386679965,38.302704675,8.61290574643823
"4722",-121.386452695,38.302704675,8.57127150176842
"4723",-121.386225425,38.302704675,8.52439515617161
"4724",-121.385998155,38.302704675,8.48437285380903
"4725",-121.385770885,38.302704675,8.44637972202604
"4726",-121.385543615,38.302704675,8.41030479866916
"4727",-121.385316345,38.302704675,8.45810752280094
"4728",-121.385089075,38.302704675,8.42339725661833
"4729",-121.384861805,38.302704675,8.3902303170859
"4730",-121.384634535,38.302704675,8.35875763161707
"4731",-121.384407265,38.302704675,8.12138990452102
"4732",-121.384179995,38.302704675,8.09915628470445
"4733",-121.383952725,38.302704675,8.08077898319597
"4734",-121.383725455,38.302704675,8.06738288930044
"4735",-121.383498185,38.302704675,8.06058133396968
"4736",-121.383270915,38.302704675,8.06260900724633
"4737",-121.383043645,38.302704675,8.07646852574706
"4738",-121.382816375,38.302704675,8.10607603517304
"4739",-121.382589105,38.302704675,8.15637814269781
"4740",-121.382361835,38.302704675,8.23339489830889
"4741",-121.382134565,38.302704675,8.34412378699501
"4742",-121.381907295,38.302704675,8.49622442565524
"4822",-121.386452695,38.302495805,8.58467083432904
"4823",-121.386225425,38.302495805,8.54246612885223
"4824",-121.385998155,38.302495805,8.50761521217289
"4825",-121.385770885,38.302495805,8.47515461091793
"4826",-121.385543615,38.302495805,8.44507215897423
"4827",-121.385316345,38.302495805,8.41738357182211
"4828",-121.385089075,38.302495805,8.39215713621711
"4829",-121.384861805,38.302495805,8.36954303861677
"4830",-121.384634535,38.302495805,8.34980903821468
"4831",-121.384407265,38.302495805,8.33338443024837
"4832",-121.384179995,38.302495805,8.19070533224101
"4833",-121.383952725,38.302495805,8.18473440797915
"4834",-121.383725455,38.302495805,8.18521764327176
"4835",-121.383498185,38.302495805,8.19384408494667
"4836",-121.383270915,38.302495805,8.21284571084311
"4837",-121.383043645,38.302495805,8.24509957418078
"4838",-121.382816375,38.302495805,8.29421686864579
"4839",-121.382589105,38.302495805,8.36459396003518
"4840",-121.382361835,38.302495805,8.46138843410725
